3FF61209,SELL,CCJ,06/06/2014,06/11/2014,06/06/2014,-2,P1Q,19.36,38.72,0,0,0,-0.01,0,38.71,0,USD
3FF61209,SELL,DISH,06/10/2014,06/13/2014,06/10/2014,-100,P1Q,59.39,5939,-0.27,0,0,-0.13,0,5938.6,0,USD
3FF61209,BUY,DISH,06/10/2014,06/13/2014,06/10/2014,69,P1Q,59.39,-4097.91,-0.18,0,0,0,0,-4098.09,0,USD
3FF61209,BUY,DISH,06/11/2014,06/16/2014,06/11/2014,100,P1Q,59.05,-5905,-0.27,0,0,0,0,-5905.27,0,USD
3FF61209,BUY,DISH,06/11/2014,06/16/2014,06/11/2014,100,P1Q,59.02,-5902,-0.27,0,0,0,0,-5902.27,0,USD
3FF61209,BUY,DISH,06/11/2014,06/16/2014,06/11/2014,100,P1Q,59.27,-5927,-0.27,0,0,0,0,-5927.27,0,USD
3FF61209,SELL,DISH,06/11/2014,06/16/2014,06/11/2014,-50,P1Q,59.53,2976.5,-0.14,0,0,-0.07,0,2976.29,0,USD
3FF61209,SELL,DISH,06/11/2014,06/16/2014,06/11/2014,-50,P1Q,59.55,2977.5,-0.14,0,0,-0.07,0,2977.29,0,USD
3FF61209,BUY,DISH,06/12/2014,06/17/2014,06/12/2014,100,P1Q,59.15,-5915,-0.27,0,0,0,0,-5915.27,0,USD
3FF61209,BUY,DISH,06/12/2014,06/17/2014,06/12/2014,100,P1Q,59.14,-5914,-0.27,0,0,0,0,-5914.27,0,USD
3FF61209,BUY,DISH,06/12/2014,06/17/2014,06/12/2014,300,P1Q,59.14,-17742,-0.81,0,0,0,0,-17742.81,0,USD
3FF61209,BUY,DISH,06/12/2014,06/17/2014,06/12/2014,100,P1Q,59.42,-5942,-0.27,0,0,0,0,-5942.27,0,USD
3FF61209,BUY,DISH,06/12/2014,06/17/2014,06/12/2014,100,P1Q,59.43,-5943,-0.27,0,0,0,0,-5943.27,0,USD
3FF61209,BUY,DISH,06/12/2014,06/17/2014,06/12/2014,100,P1Q,59.42,-5942,-0.27,0,0,0,0,-5942.27,0,USD
3FF61209,BUY,DISH,06/12/2014,06/17/2014,06/12/2014,300,P1Q,59.43,-17829,-0.81,0,0,0,0,-17829.81,0,USD
3FF61209,SELL,DISH,06/12/2014,06/17/2014,06/12/2014,-100,P1Q,58.83,5883,-0.27,0,0,-0.13,0,5882.6,0,USD
3FF61209,SELL,DISH,06/12/2014,06/17/2014,06/12/2014,-12,P1Q,58.88,706.56,-0.03,0,0,-0.02,0,706.51,0,USD
3FF61209,SELL,DISH,06/12/2014,06/17/2014,06/12/2014,-88,P1Q,58.88,5181.44,-0.24,0,0,-0.11,0,5181.09,0,USD
3FF61209,BUY,DISH,06/12/2014,06/17/2014,06/12/2014,100,P1Q,59.02,-5902,-0.27,0,0,0,0,-5902.27,0,USD
3FF61209,BUY,DISH,06/13/2014,06/18/2014,06/13/2014,100,P1Q,58.91,-5891,-0.27,0,0,0,0,-5891.27,0,USD
3FF61209,BUY,DISH,06/13/2014,06/18/2014,06/13/2014,100,P1Q,58.91,-5891,-0.27,0,0,0,0,-5891.27,0,USD
3FF61209,BUY,DISH,06/13/2014,06/18/2014,06/13/2014,64,P1Q,58.91,-3770.24,-0.18,0,0,0,0,-3770.42,0,USD
3FF61209,BUY,DISH,06/13/2014,06/18/2014,06/13/2014,36,P1Q,58.91,-2120.76,-0.09,0,0,0,0,-2120.85,0,USD
3FF61209,BUY,DISH,06/13/2014,06/18/2014,06/13/2014,100,P1Q,58.91,-5891,-0.27,0,0,0,0,-5891.27,0,USD
3FF61209,BUY,DISH,06/13/2014,06/18/2014,06/13/2014,100,P1Q,58.91,-5891,-0.27,0,0,0,0,-5891.27,0,USD
3FF61209,BUY,DISH,06/13/2014,06/18/2014,06/13/2014,100,P1Q,58.91,-5891,-0.27,0,0,0,0,-5891.27,0,USD
3FF61209,BUY,DISH,06/13/2014,06/18/2014,06/13/2014,100,P1Q,58.91,-5891,-0.27,0,0,0,0,-5891.27,0,USD
3FF61209,BUY,DISH,06/13/2014,06/18/2014,06/13/2014,100,P1Q,59.12,-5912,-0.27,0,0,0,0,-5912.27,0,USD
3FF61209,BUY,DISH,06/13/2014,06/18/2014,06/13/2014,67,P1Q,59.12,-3961.04,-0.18,0,0,0,0,-3961.22,0,USD
3FF61209,BUY,DISH,06/13/2014,06/18/2014,06/13/2014,100,P1Q,59.12,-5912,-0.27,0,0,0,0,-5912.27,0,USD
3FF61209,BUY,DISH,06/13/2014,06/18/2014,06/13/2014,16,P1Q,59.12,-945.92,-0.04,0,0,0,0,-945.96,0,USD
3FF61209,BUY,DISH,06/13/2014,06/18/2014,06/13/2014,17,P1Q,59.12,-1005.04,-0.05,0,0,0,0,-1005.09,0,USD
3FF61209,BUY,DISH,06/13/2014,06/18/2014,06/13/2014,100,P1Q,59.13,-5913,-0.27,0,0,0,0,-5913.27,0,USD
3FF61209,BUY,DISH,06/13/2014,06/18/2014,06/13/2014,100,P1Q,58.97,-5897,-0.27,0,0,0,0,-5897.27,0,USD
3FF61209,SELL,DISH,06/17/2014,06/20/2014,06/17/2014,-100,P1Q,59.34,5934,-0.27,0,0,-0.13,0,5933.6,0,USD
3FF61209,SELL,DISH,06/17/2014,06/20/2014,06/17/2014,-100,P1Q,59.33,5933,-0.27,0,0,-0.13,0,5932.6,0,USD
3FF61209,SELL,DISH,06/17/2014,06/20/2014,06/17/2014,-100,P1Q,59.52,5952,-0.27,0,0,-0.13,0,5951.6,0,USD
3FF61209,BUY,GILD,06/12/2014,06/17/2014,06/12/2014,100,P1Q,80.52,-8052,-0.27,0,0,0,0,-8052.27,0,USD
3FF61209,BUY,GILD,06/12/2014,06/17/2014,06/12/2014,100,P1Q,80.52,-8052,-0.27,0,0,0,0,-8052.27,0,USD
3FF61209,SELL,GMCR,06/10/2014,06/13/2014,06/10/2014,-100,P1Q,115.32,11532,-0.27,0,0,-0.25,0,11531.48,0,USD
3FF61209,SELL,GMCR,06/10/2014,06/13/2014,06/10/2014,-100,P1Q,115.33,11533,-0.27,0,0,-0.25,0,11532.48,0,USD
3FF61209,BUY,GMCR,06/10/2014,06/13/2014,06/10/2014,40,P1Q,115.62,-4624.8,-0.11,0,0,0,0,-4624.91,0,USD
3FF61209,BUY,GMCR,06/10/2014,06/13/2014,06/10/2014,100,P1Q,114.01,-11401,-0.27,0,0,0,0,-11401.27,0,USD
3FF61209,BUY,GMCR,06/10/2014,06/13/2014,06/10/2014,100,P1Q,113.97,-11397,-0.27,0,0,0,0,-11397.27,0,USD
3FF61209,SELL,GMCR,06/10/2014,06/13/2014,06/10/2014,-100,P1Q,115.85,11585,-0.27,0,0,-0.26,0,11584.47,0,USD
3FF61209,SELL,GMCR,06/10/2014,06/13/2014,06/10/2014,-100,P1Q,115.83,11583,-0.27,0,0,-0.26,0,11582.47,0,USD
3FF61209,SELL,GMCR,06/10/2014,06/13/2014,06/10/2014,-100,P1Q,116.19,11619,-0.27,0,0,-0.26,0,11618.47,0,USD
3FF61209,SELL,GMCR,06/12/2014,06/17/2014,06/12/2014,-100,P1Q,117.55,11755,-0.27,0,0,-0.26,0,11754.47,0,USD
3FF61209,BUY,GMCR,06/12/2014,06/17/2014,06/12/2014,100,P1Q,118.15,-11815,-0.27,0,0,0,0,-11815.27,0,USD
3FF61209,BUY,GMCR,06/12/2014,06/17/2014,06/12/2014,100,P1Q,118.15,-11815,-0.27,0,0,0,0,-11815.27,0,USD
3FF61209,BUY,GMCR,06/12/2014,06/17/2014,06/12/2014,100,P1Q,118.89,-11889,-0.27,0,0,0,0,-11889.27,0,USD
3FF61209,SELL,GMCR,06/12/2014,06/17/2014,06/12/2014,-100,P1Q,118.2,11820,-0.27,0,0,-0.26,0,11819.47,0,USD
3FF61209,SELL,GMCR,06/12/2014,06/17/2014,06/12/2014,-100,P1Q,118.09,11809,-0.27,0,0,-0.26,0,11808.47,0,USD
3FF61209,SELL,GMCR,06/12/2014,06/17/2014,06/12/2014,-100,P1Q,118.14,11814,-0.27,0,0,-0.26,0,11813.47,0,USD
3FF61209,SELL,GMCR,06/12/2014,06/17/2014,06/12/2014,-100,P1Q,118.1,11810,-0.27,0,0,-0.26,0,11809.47,0,USD
3FF61209,SELL,GMCR,06/12/2014,06/17/2014,06/12/2014,-100,P1Q,118.31,11831,-0.27,0,0,-0.26,0,11830.47,0,USD
3FF61209,BUY,GMCR,06/12/2014,06/17/2014,06/12/2014,100,P1Q,122.4,-12240,-0.27,0,0,0,0,-12240.27,0,USD
3FF61209,BUY,GMCR,06/12/2014,06/17/2014,06/12/2014,100,P1Q,121.06,-12106,-0.27,0,0,0,0,-12106.27,0,USD
3FF61209,BUY,GMCR,06/12/2014,06/17/2014,06/12/2014,300,P1Q,121.045,-36313.5,-0.81,0,0,0,0,-36314.31,0,USD
3FF61209,BUY,GMCR,06/12/2014,06/17/2014,06/12/2014,15,P1Q,121.45,-1821.75,-0.04,0,0,0,0,-1821.79,0,USD
3FF61209,BUY,GMCR,06/12/2014,06/17/2014,06/12/2014,85,P1Q,121.45,-10323.25,-0.23,0,0,0,0,-10323.48,0,USD
3FF61209,BUY,GMCR,06/12/2014,06/17/2014,06/12/2014,100,P1Q,120.55,-12055,-0.27,0,0,0,0,-12055.27,0,USD
3FF61209,BUY,GMCR,06/12/2014,06/17/2014,06/12/2014,100,P1Q,120.675,-12067.5,-0.27,0,0,0,0,-12067.77,0,USD
3FF61209,BUY,GMCR,06/12/2014,06/17/2014,06/12/2014,100,P1Q,120.65,-12065,-0.27,0,0,0,0,-12065.27,0,USD
3FF61209,BUY,GMCR,06/12/2014,06/17/2014,06/12/2014,100,P1Q,120.59,-12059,-0.27,0,0,0,0,-12059.27,0,USD
3FF61209,BUY,GMCR,06/13/2014,06/18/2014,06/13/2014,100,P1Q,118.33,-11833,-0.27,0,0,0,0,-11833.27,0,USD
3FF61209,BUY,GMCR,06/13/2014,06/18/2014,06/13/2014,100,P1Q,118.33,-11833,-0.27,0,0,0,0,-11833.27,0,USD
3FF61209,BUY,GMCR,06/13/2014,06/18/2014,06/13/2014,100,P1Q,118.35,-11835,-0.27,0,0,0,0,-11835.27,0,USD
3FF61209,BUY,GMCR,06/13/2014,06/18/2014,06/13/2014,100,P1Q,118.35,-11835,-0.27,0,0,0,0,-11835.27,0,USD
3FF61209,BUY,GMCR,06/13/2014,06/18/2014,06/13/2014,100,P1Q,118.35,-11835,-0.27,0,0,0,0,-11835.27,0,USD
3FF61209,BUY,GMCR,06/13/2014,06/18/2014,06/13/2014,45,P1Q,118.35,-5325.75,-0.12,0,0,0,0,-5325.87,0,USD
3FF61209,BUY,GMCR,06/13/2014,06/18/2014,06/13/2014,55,P1Q,118.35,-6509.25,-0.15,0,0,0,0,-6509.4,0,USD
3FF61209,BUY,GMCR,06/13/2014,06/18/2014,06/13/2014,100,P1Q,120.33,-12033,-0.27,0,0,0,0,-12033.27,0,USD
3FF61209,BUY,GMCR,06/13/2014,06/18/2014,06/13/2014,100,P1Q,120.32,-12032,-0.27,0,0,0,0,-12032.27,0,USD
3FF61209,BUY,GMCR,06/13/2014,06/18/2014,06/13/2014,300,P1Q,119.58,-35874,-0.81,0,0,0,0,-35874.81,0,USD
3FF61209,BUY,GMCR,06/13/2014,06/18/2014,06/13/2014,100,P1Q,119.58,-11958,-0.27,0,0,0,0,-11958.27,0,USD
3FF61209,BUY,GMCR,06/13/2014,06/18/2014,06/13/2014,100,P1Q,119.59,-11959,-0.27,0,0,0,0,-11959.27,0,USD
3FF61209,BUY,GMCR,06/13/2014,06/18/2014,06/13/2014,100,P1Q,119.59,-11959,-0.27,0,0,0,0,-11959.27,0,USD
3FF61209,BUY,GMCR,06/17/2014,06/20/2014,06/17/2014,100,P1Q,124.91,-12491,-0.27,0,0,0,0,-12491.27,0,USD
3FF61209,BUY,GMCR,06/17/2014,06/20/2014,06/17/2014,100,P1Q,125.18,-12518,-0.27,0,0,0,0,-12518.27,0,USD
3FF61209,BUY,GMCR,06/17/2014,06/20/2014,06/17/2014,100,P1Q,125.18,-12518,-0.27,0,0,0,0,-12518.27,0,USD
3FF61209,BUY,GMCR,06/17/2014,06/20/2014,06/17/2014,100,P1Q,124.83,-12483,-0.27,0,0,0,0,-12483.27,0,USD
3FF61209,SELL,GMCR,06/17/2014,06/20/2014,06/17/2014,-100,P1Q,126.56,12656,-0.27,0,0,-0.28,0,12655.45,0,USD
3FF61209,SELL,GMCR,06/17/2014,06/20/2014,06/17/2014,-75,P1Q,126.8,9510,-0.2,0,0,-0.21,0,9509.59,0,USD
3FF61209,SELL,GMCR,06/17/2014,06/20/2014,06/17/2014,-25,P1Q,126.8,3170,-0.07,0,0,-0.07,0,3169.86,0,USD
3FF61209,SELL,GMCR,06/17/2014,06/20/2014,06/17/2014,-100,P1Q,126.87,12687,-0.27,0,0,-0.28,0,12686.45,0,USD
3FF61209,BUY,IBN,06/13/2014,06/18/2014,06/13/2014,200,P1Q,49.68,-9936,-0.54,0,0,0,0,-9936.54,0,USD
3FF61209,BUY,IBN,06/16/2014,06/19/2014,06/16/2014,100,P1Q,48.9,-4890,-0.27,0,0,0,0,-4890.27,0,USD
3FF61209,BUY,IBN,06/16/2014,06/19/2014,06/16/2014,100,P1Q,48.9,-4890,-0.27,0,0,0,0,-4890.27,0,USD
3FF61209,BUY,IBN,06/16/2014,06/19/2014,06/16/2014,100,P1Q,49.01,-4901,-0.27,0,0,0,0,-4901.27,0,USD
3FF61209,BUY,IBN,06/17/2014,06/20/2014,06/17/2014,1,P1Q,49.62,-49.62,0,0,0,0,0,-49.62,0,USD
3FF61209,BUY,JCP,06/11/2014,06/16/2014,06/11/2014,100,P1Q,8.675,-867.5,-0.27,0,0,0,0,-867.77,0,USD
3FF61209,SELL,WMB,06/11/2014,06/16/2014,06/11/2014,-100,P1Q,46.78,4678,-0.27,0,0,-0.1,0,4677.63,0,USD
3FF61209,BUY,WMB,06/16/2014,06/19/2014,06/16/2014,100,P1Q,56.34,-5634,-0.27,0,0,0,0,-5634.27,0,USD
3FF61209,BUY,WMB,06/16/2014,06/19/2014,06/16/2014,50,P1Q,55.95,-2797.5,-0.14,0,0,0,0,-2797.64,0,USD
3FF61209,BUY,WMB,06/16/2014,06/19/2014,06/16/2014,50,P1Q,55.95,-2797.5,-0.14,0,0,0,0,-2797.64,0,USD
3FF61209,BUY,WMB,06/16/2014,06/19/2014,06/16/2014,50,P1Q,55.95,-2797.5,-0.14,0,0,0,0,-2797.64,0,USD
3FF61209,BUY,WMB,06/16/2014,06/19/2014,06/16/2014,50,P1Q,55.95,-2797.5,-0.14,0,0,0,0,-2797.64,0,USD
3FF61209,SHORT SELL,WMB,06/16/2014,06/19/2014,06/16/2014,-200,P1Q,56.16,11232,-0.54,0,0,-0.25,0,11231.21,0,USD
3FF61209,SHORT SELL,WMB,06/16/2014,06/19/2014,06/16/2014,-100,P1Q,56.41,5641,-0.27,0,0,-0.12,0,5640.61,0,USD
3FF61209,SHORT SELL,WMB,06/16/2014,06/19/2014,06/16/2014,-100,P1Q,56.41,5641,-0.27,0,0,-0.12,0,5640.61,0,USD
3FF61209,SHORT SELL,WMB,06/16/2014,06/19/2014,06/16/2014,-100,P1Q,56.41,5641,-0.27,0,0,-0.12,0,5640.61,0,USD
3FF61209,SHORT SELL,WMB,06/16/2014,06/19/2014,06/16/2014,-100,P1Q,56.41,5641,-0.27,0,0,-0.12,0,5640.61,0,USD
3FF61209,SHORT SELL,WMB,06/16/2014,06/19/2014,06/16/2014,-100,P1Q,56.4,5640,-0.27,0,0,-0.12,0,5639.61,0,USD
3FF61209,SHORT SELL,WMB,06/16/2014,06/19/2014,06/16/2014,-100,P1Q,56.41,5641,-0.27,0,0,-0.12,0,5640.61,0,USD
3FF61209,BUY,WMB,06/17/2014,06/20/2014,06/17/2014,100,P1Q,57.97,-5797,-0.27,0,0,0,0,-5797.27,0,USD
3FF61209,BUY,WMB,06/17/2014,06/20/2014,06/17/2014,100,P1Q,57.97,-5797,-0.27,0,0,0,0,-5797.27,0,USD
3FF61209,BUY,WMB,06/17/2014,06/20/2014,06/17/2014,100,P1Q,57.97,-5797,-0.27,0,0,0,0,-5797.27,0,USD
3FF61209,BUY,WMB,06/17/2014,06/20/2014,06/17/2014,100,P1Q,57.97,-5797,-0.27,0,0,0,0,-5797.27,0,USD
3FF61209,BUY,WMB,06/17/2014,06/20/2014,06/17/2014,100,P1Q,57.97,-5797,-0.27,0,0,0,0,-5797.27,0,USD
3FF61209,BUY,WMB,06/17/2014,06/20/2014,06/17/2014,100,P1Q,57.97,-5797,-0.27,0,0,0,0,-5797.27,0,USD
3FF61209,BUY,WMB,06/17/2014,06/20/2014,06/17/2014,200,P1Q,57.97,-11594,-0.54,0,0,0,0,-11594.54,0,USD
3FF61209,BUY,WMB,06/17/2014,06/20/2014,06/17/2014,100,P1Q,57.97,-5797,-0.27,0,0,0,0,-5797.27,0,USD
3FF61209,BUY,WMB,06/17/2014,06/20/2014,06/17/2014,200,P1Q,57.97,-11594,-0.54,0,0,0,0,-11594.54,0,USD
3FF61209,BUY,WMB,06/17/2014,06/20/2014,06/17/2014,200,P1Q,57.97,-11594,-0.54,0,0,0,0,-11594.54,0,USD
3FF61209,BUY,WMB,06/17/2014,06/20/2014,06/17/2014,200,P1Q,57.97,-11594,-0.54,0,0,0,0,-11594.54,0,USD
3FF61209,BUY,WMB,06/17/2014,06/20/2014,06/17/2014,500,P1Q,57.97,-28985,-1.35,0,0,0,0,-28986.35,0,USD
3FF61209,BUY,WMB,06/18/2014,06/23/2014,06/18/2014,100,P1Q,58.03,-5803,-0.27,0,0,0,0,-5803.27,0,USD
3FF61209,BUY,WMB,06/18/2014,06/23/2014,06/18/2014,100,P1Q,58.03,-5803,-0.27,0,0,0,0,-5803.27,0,USD
3FF61209,BUY,WMB,06/18/2014,06/23/2014,06/18/2014,100,P1Q,57.98,-5798,-0.27,0,0,0,0,-5798.27,0,USD
